time_days,chamber,Bottom,Top,bottom_minus_top_mbar
2.916666667,19,83.571338632915,58.2556617016434,25.315676931271604
2.916666667,50,76.27648597696994,62.15507913135991,14.121406845610025
2.9375,19,83.42842549800497,58.43860210661675,24.98982339138822
2.9375,50,76.43634632910664,62.14998769241337,14.286358636693272
2.958333333,19,83.58831841809507,58.730588137786675,24.857730280308395
2.958333333,50,76.73936841623,62.39445358360327,14.34491483262672
2.979166667,19,83.88242127712005,58.92484924014335,24.957572036976693
2.979166667,50,77.15761047790333,62.62559542844,14.532015049463332
3.0,19,84.03370790653997,58.93196108669,25.10174681984997
3.0,50,77.48356308282659,62.94942406997336,14.534139012853231
3.020833333,19,84.193524790695,58.86724834752007,25.326276443174926
3.020833333,50,77.61948385621663,63.08886934168341,14.53061451453322
3.041666667,19,83.93328367404507,59.07205908326667,24.8612245907784
3.041666667,50,77.67688021039328,63.14596960523337,14.53091060515991
3.0625,19,83.950176527265,59.15926519666664,24.790911330598362
3.0625,50,77.89263534871661,63.20034582057341,14.692289528143199
3.083333333,19,84.23578496094495,59.09035385786334,25.145431103081613
3.083333333,50,78.21717933267333,63.374941715923306,14.842237616750019
3.104166667,19,84.11846288855992,59.11591580823657,25.002547080323346
3.104166667,50,78.27522256262004,63.520110995829974,14.75511156679007
3.125,19,84.00103892419003,58.94768232639998,25.05335659779005
3.125,50,78.48822939141333,63.66529393075996,14.822935460653369
3.145833333,19,83.75765437003002,58.8675875781333,24.89006679189672
3.145833333,50,78.46862723252657,63.719683472306656,14.748943760219916
3.166666667,19,83.63169378023503,58.86807771866999,24.76361606156504
3.166666667,50,78.43675392649997,63.87630832139663,14.560445605103347
3.1875,19,83.79152156042,58.78656000118,25.004961559239995
3.1875,50,78.48341486668001,63.94114296263998,14.542271904040028
3.208333333,19,83.65719476948499,58.62557102809668,25.03162374138831
3.208333333,50,78.44974982747662,63.91701326571005,14.532736561766576
3.229166667,19,83.79152156042,58.44757710603335,25.343944454386644
3.229166667,50,78.50778648224002,63.80682431665002,14.70096216559
3.25,19,83.53122374499998,58.44757710603335,25.083646638966627
3.25,50,78.5534257447866,64.02768863984666,14.525737104939935
3.270833333,19,83.39689196739499,58.35616873009334,25.040723237301656
3.270833333,50,78.61098520533994,63.82564860314335,14.785336602196594
3.291666667,19,83.56508050070005,58.44694318582666,25.118137314873387
3.291666667,50,78.76056390964659,63.982291111303276,14.778272798343316
3.3125,19,83.42212922969503,58.37089053014665,25.051238699548378
3.3125,50,78.7936613161799,63.85485304402001,14.938808272159882
3.333333333,19,83.55646599398,58.56099037478331,24.99547561919669
3.333333333,50,79.03273319636996,64.0086577971366,15.024075399233354
3.354166667,19,83.57334250316006,58.648209600410006,24.925132902750057
3.354166667,50,79.16965100876659,64.0515507260933,15.118100282673296
3.375,19,83.73327900735495,58.72781420813999,25.005464799214963
3.375,50,79.38380688058658,64.18046998644668,15.203336894139895
3.395833333,19,83.59032228834002,58.90580461144327,24.684517676896746
3.395833333,50,79.71188670065328,64.15631144295332,15.555575257699957
3.416666667,19,84.144919228285,59.08522844369668,25.059690784588327
3.416666667,50,79.8479727489766,64.27769165037334,15.57028109860326
3.4375,19,84.28787594729994,59.17600289943334,25.111873047866595
3.4375,50,80.06116329259994,64.49858621047001,15.562577082129934
